entry_id,beacon_id,in_time,out_time,rpi_id
76003,93,2016-09-29 16:59:43,2016-09-29 17:01:13,rpi-18
76004,86,2016-09-29 17:01:15,2016-09-29 17:01:15,rpi-00
76005,62,2016-09-29 17:01:08,2016-09-29 17:01:19,rpi-08
76006,62,2016-09-29 17:00:28,2016-09-29 17:01:30,rpi-25
76007,15,2016-09-29 17:01:31,2016-09-29 17:01:31,rpi-16
76008,37,2016-09-29 17:01:29,2016-09-29 17:01:29,rpi-01
76009,51,2016-09-29 17:00:10,2016-09-29 17:01:35,rpi-01
76010,93,2016-09-29 17:01:22,2016-09-29 17:01:48,rpi-09
76011,88,2016-09-29 17:01:52,2016-09-29 17:01:52,rpi-23
76012,99,2016-09-29 17:01:54,2016-09-29 17:01:54,rpi-25
76013,37,2016-09-29 16:59:12,2016-09-29 17:01:59,rpi-29
76014,51,2016-09-29 17:01:22,2016-09-29 17:01:53,rpi-19
76015,39,2016-09-29 17:01:58,2016-09-29 17:02:10,rpi-21
76016,39,2016-09-29 17:02:08,2016-09-29 17:02:08,rpi-02
76017,93,2016-09-29 16:59:24,2016-09-29 17:02:06,rpi-06
76018,39,2016-09-29 17:02:01,2016-09-29 17:02:09,rpi-20
76019,39,2016-09-29 17:02:17,2016-09-29 17:02:26,rpi-18
76020,53,2016-09-29 17:02:13,2016-09-29 17:02:25,rpi-26
76021,39,2016-09-29 17:01:43,2016-09-29 17:02:36,rpi-03
76022,39,2016-09-29 17:01:45,2016-09-29 17:02:37,rpi-04
76023,62,2016-09-29 17:02:36,2016-09-29 17:02:36,rpi-13
76024,53,2016-09-29 17:01:01,2016-09-29 17:02:42,rpi-22
76025,86,2016-09-29 17:02:29,2016-09-29 17:02:50,rpi-00
76026,99,2016-09-29 17:00:14,2016-09-29 17:02:51,rpi-13
76027,35,2016-09-29 17:02:11,2016-09-29 17:02:50,rpi-08
76028,51,2016-09-29 17:02:48,2016-09-29 17:02:49,rpi-24
76029,39,2016-09-29 17:02:52,2016-09-29 17:02:52,rpi-16
76030,39,2016-09-29 17:02:04,2016-09-29 17:02:53,rpi-07
76031,62,2016-09-29 16:57:07,2016-09-29 17:03:01,rpi-18
76032,39,2016-09-29 17:02:51,2016-09-29 17:02:53,rpi-15
76033,39,2016-09-29 17:01:45,2016-09-29 17:02:54,rpi-05
76034,51,2016-09-29 17:03:08,2016-09-29 17:03:08,rpi-17
76035,51,2016-09-29 17:03:07,2016-09-29 17:03:07,rpi-14
76036,100,2016-09-29 17:03:21,2016-09-29 17:03:21,rpi-02
76037,62,2016-09-29 17:03:21,2016-09-29 17:03:21,rpi-25
76038,37,2016-09-29 17:03:09,2016-09-29 17:03:17,rpi-01
76039,51,2016-09-29 17:03:06,2016-09-29 17:03:17,rpi-19
76040,51,2016-09-29 16:51:54,2016-09-29 17:03:28,rpi-21
76041,51,2016-09-29 17:00:04,2016-09-29 17:03:24,rpi-02
76042,99,2016-09-29 17:03:32,2016-09-29 17:03:32,rpi-29
76043,8,2016-09-29 16:58:08,2016-09-29 17:03:26,rpi-10
76044,53,2016-09-29 16:59:54,2016-09-29 17:03:32,rpi-23
76045,51,2016-09-29 16:51:56,2016-09-29 17:03:31,rpi-20
76046,51,2016-09-29 17:03:29,2016-09-29 17:03:50,rpi-09
76047,62,2016-09-29 17:03:49,2016-09-29 17:03:49,rpi-13
76048,53,2016-09-29 17:03:25,2016-09-29 17:03:51,rpi-22
76049,62,2016-09-29 17:04:08,2016-09-29 17:04:08,rpi-02
76050,99,2016-09-29 17:04:05,2016-09-29 17:04:11,rpi-25
76051,88,2016-09-29 17:03:32,2016-09-29 17:04:04,rpi-26
76052,8,2016-09-29 17:04:04,2016-09-29 17:04:14,rpi-10
76053,99,2016-09-29 17:04:09,2016-09-29 17:04:21,rpi-08
76054,88,2016-09-29 17:03:30,2016-09-29 17:04:41,rpi-27
76055,35,2016-09-29 17:04:44,2016-09-29 17:04:44,rpi-29
76056,62,2016-09-29 17:04:04,2016-09-29 17:04:49,rpi-01
76057,37,2016-09-29 17:04:43,2016-09-29 17:04:43,rpi-01
76058,88,2016-09-29 17:04:45,2016-09-29 17:05:00,rpi-02
76059,86,2016-09-29 17:05:00,2016-09-29 17:05:07,rpi-16
76060,86,2016-09-29 17:05:01,2016-09-29 17:05:02,rpi-15
76061,86,2016-09-29 17:04:12,2016-09-29 17:05:12,rpi-00
76062,88,2016-09-29 17:04:33,2016-09-29 17:05:06,rpi-26
76063,88,2016-09-29 17:00:06,2016-09-29 17:05:10,rpi-13
76064,88,2016-09-29 17:05:02,2016-09-29 17:05:03,rpi-18
76065,88,2016-09-29 17:04:12,2016-09-29 17:05:09,rpi-23
76066,88,2016-09-29 17:02:04,2016-09-29 17:05:11,rpi-24
76067,88,2016-09-29 17:05:06,2016-09-29 17:05:12,rpi-25
76068,86,2016-09-29 17:05:13,2016-09-29 17:05:17,rpi-25
76069,53,2016-09-29 17:03:28,2016-09-29 17:05:17,rpi-26
76070,88,2016-09-29 16:56:09,2016-09-29 17:05:13,rpi-28
76071,88,2016-09-29 17:05:05,2016-09-29 17:05:42,rpi-08
76072,53,2016-09-29 17:05:36,2016-09-29 17:05:45,rpi-22
76073,53,2016-09-29 17:05:53,2016-09-29 17:05:53,rpi-26
76074,53,2016-09-29 17:06:05,2016-09-29 17:06:09,rpi-23
76075,53,2016-09-29 17:06:09,2016-09-29 17:06:09,rpi-07
76076,53,2016-09-29 17:06:04,2016-09-29 17:06:21,rpi-13
76077,86,2016-09-29 17:06:15,2016-09-29 17:06:15,rpi-16
76078,53,2016-09-29 17:06:04,2016-09-29 17:06:21,rpi-24
76079,53,2016-09-29 17:06:10,2016-09-29 17:06:21,rpi-17
76080,53,2016-09-29 17:06:14,2016-09-29 17:06:16,rpi-22
76081,53,2016-09-29 17:06:04,2016-09-29 17:06:22,rpi-25
76082,53,2016-09-29 17:06:21,2016-09-29 17:06:21,rpi-18
76083,53,2016-09-29 17:03:15,2016-09-29 17:06:14,rpi-27
76084,51,2016-09-29 17:05:22,2016-09-29 17:06:31,rpi-07
76085,86,2016-09-29 17:03:10,2016-09-29 17:06:28,rpi-26
76086,53,2016-09-29 17:06:05,2016-09-29 17:06:30,rpi-29
76087,86,2016-09-29 17:06:04,2016-09-29 17:06:26,rpi-28
76088,62,2016-09-29 17:06:07,2016-09-29 17:06:41,rpi-01
76089,93,2016-09-29 17:06:38,2016-09-29 17:06:38,rpi-06
76090,25,2016-09-29 17:01:11,2016-09-29 17:06:39,rpi-14
76091,15,2016-09-29 17:06:47,2016-09-29 17:06:47,rpi-16
76092,88,2016-09-29 17:06:44,2016-09-29 17:06:47,rpi-22
76093,86,2016-09-29 17:05:07,2016-09-29 17:06:54,rpi-22
76094,86,2016-09-29 17:07:02,2016-09-29 17:07:03,rpi-05
76095,86,2016-09-29 17:06:57,2016-09-29 17:07:02,rpi-03
76096,86,2016-09-29 17:06:55,2016-09-29 17:07:10,rpi-21
76097,86,2016-09-29 17:07:02,2016-09-29 17:07:03,rpi-04
76098,86,2016-09-29 17:06:06,2016-09-29 17:07:03,rpi-00
76099,86,2016-09-29 17:06:36,2016-09-29 17:07:03,rpi-02
76100,86,2016-09-29 17:06:56,2016-09-29 17:07:03,rpi-20
76101,89,2016-09-29 17:07:05,2016-09-29 17:07:19,rpi-08
76102,51,2016-09-29 17:07:11,2016-09-29 17:07:21,rpi-09
76103,93,2016-09-29 17:07:18,2016-09-29 17:07:18,rpi-06
76104,51,2016-09-29 17:06:54,2016-09-29 17:07:26,rpi-07
76105,99,2016-09-29 17:07:13,2016-09-29 17:07:30,rpi-25
76106,51,2016-09-29 17:03:15,2016-09-29 17:07:42,rpi-06
76107,51,2016-09-29 17:07:47,2016-09-29 17:07:50,rpi-18
76108,53,2016-09-29 17:07:51,2016-09-29 17:07:51,rpi-24
76109,53,2016-09-29 17:07:52,2016-09-29 17:07:52,rpi-22
76110,53,2016-09-29 17:07:45,2016-09-29 17:07:51,rpi-29
76111,62,2016-09-29 17:07:37,2016-09-29 17:08:01,rpi-13
76112,99,2016-09-29 17:07:32,2016-09-29 17:08:00,rpi-29
76113,51,2016-09-29 17:07:24,2016-09-29 17:07:53,rpi-19
76114,53,2016-09-29 17:08:03,2016-09-29 17:08:06,rpi-21
76115,53,2016-09-29 17:07:54,2016-09-29 17:08:05,rpi-03
76116,53,2016-09-29 17:07:53,2016-09-29 17:08:06,rpi-04
76117,53,2016-09-29 17:06:06,2016-09-29 17:08:05,rpi-02
76118,53,2016-09-29 17:08:05,2016-09-29 17:08:05,rpi-20
76119,53,2016-09-29 17:08:00,2016-09-29 17:08:04,rpi-05
76120,51,2016-09-29 16:51:56,2016-09-29 17:08:14,rpi-03
76121,92,2016-09-29 17:05:10,2016-09-29 17:08:20,rpi-10
76122,51,2016-09-29 17:08:07,2016-09-29 17:08:13,rpi-01
76123,51,2016-09-29 16:51:59,2016-09-29 17:08:15,rpi-04
76124,51,2016-09-29 17:08:05,2016-09-29 17:08:13,rpi-00
76125,51,2016-09-29 16:52:06,2016-09-29 17:08:14,rpi-05
76126,89,2016-09-29 17:08:04,2016-09-29 17:08:29,rpi-08
76127,62,2016-09-29 17:08:25,2016-09-29 17:08:36,rpi-13
76128,37,2016-09-29 17:07:19,2016-09-29 17:08:40,rpi-29
76129,97,2016-09-29 17:08:52,2016-09-29 17:08:52,rpi-07
76130,15,2016-09-29 17:09:15,2016-09-29 17:09:17,rpi-16
76131,62,2016-09-29 17:09:06,2016-09-29 17:09:14,rpi-13
76132,93,2016-09-29 17:09:15,2016-09-29 17:09:15,rpi-06
76133,89,2016-09-29 17:09:12,2016-09-29 17:09:35,rpi-08
76134,92,2016-09-29 17:09:59,2016-09-29 17:09:59,rpi-15
76135,92,2016-09-29 16:13:04,2016-09-29 17:10:03,rpi-12
76136,92,2016-09-29 16:24:07,2016-09-29 17:10:12,rpi-11
76137,96,2016-09-29 17:10:07,2016-09-29 17:10:12,rpi-04
76138,96,2016-09-29 17:10:12,2016-09-29 17:10:12,rpi-25
76139,92,2016-09-29 17:10:16,2016-09-29 17:10:18,rpi-18
76140,96,2016-09-29 17:10:10,2016-09-29 17:10:21,rpi-01
76141,96,2016-09-29 17:10:07,2016-09-29 17:10:16,rpi-21
76142,96,2016-09-29 17:10:06,2016-09-29 17:10:13,rpi-03
76143,92,2016-09-29 17:09:06,2016-09-29 17:10:13,rpi-10
76144,8,2016-09-29 17:09:10,2016-09-29 17:10:20,rpi-10
76145,92,2016-09-29 17:10:02,2016-09-29 17:10:20,rpi-07
76146,92,2016-09-29 17:09:55,2016-09-29 17:10:20,rpi-09
76147,96,2016-09-29 17:10:12,2016-09-29 17:10:21,rpi-00
76148,96,2016-09-29 17:10:08,2016-09-29 17:10:13,rpi-20
76149,73,2016-09-29 17:01:06,2016-09-29 17:10:23,rpi-14
76150,96,2016-09-29 17:10:14,2016-09-29 17:10:14,rpi-24
76151,96,2016-09-29 17:10:13,2016-09-29 17:10:14,rpi-23
76152,62,2016-09-29 17:10:25,2016-09-29 17:10:31,rpi-13
76153,100,2016-09-29 17:09:29,2016-09-29 17:10:24,rpi-02
76154,37,2016-09-29 17:10:51,2016-09-29 17:10:51,rpi-01
76155,93,2016-09-29 17:10:48,2016-09-29 17:10:48,rpi-06
76156,15,2016-09-29 17:10:55,2016-09-29 17:10:55,rpi-16
76157,96,2016-09-29 17:11:00,2016-09-29 17:11:02,rpi-21
76158,62,2016-09-29 17:07:07,2016-09-29 17:11:08,rpi-18
76159,62,2016-09-29 17:11:05,2016-09-29 17:11:12,rpi-13
76160,92,2016-09-29 17:11:23,2016-09-29 17:11:30,rpi-07
76161,92,2016-09-29 17:11:23,2016-09-29 17:11:23,rpi-09
76162,92,2016-09-29 17:11:40,2016-09-29 17:11:42,rpi-18
76163,15,2016-09-29 17:11:37,2016-09-29 17:11:37,rpi-16
76164,92,2016-09-29 17:10:10,2016-09-29 17:11:35,rpi-06
76165,100,2016-09-29 17:11:41,2016-09-29 17:11:41,rpi-02
76166,62,2016-09-29 17:11:46,2016-09-29 17:11:50,rpi-28
76167,99,2016-09-29 17:11:39,2016-09-29 17:11:49,rpi-08
76168,92,2016-09-29 17:09:56,2016-09-29 17:11:45,rpi-05
76169,92,2016-09-29 17:11:32,2016-09-29 17:11:50,rpi-19
76170,92,2016-09-29 17:11:48,2016-09-29 17:11:58,rpi-01
76171,62,2016-09-29 17:11:40,2016-09-29 17:11:57,rpi-18
76172,92,2016-09-29 17:11:04,2016-09-29 17:11:58,rpi-03
76173,92,2016-09-29 17:11:04,2016-09-29 17:11:57,rpi-04
76174,92,2016-09-29 17:11:51,2016-09-29 17:11:54,rpi-00
76175,92,2016-09-29 17:11:33,2016-09-29 17:11:58,rpi-20
76176,89,2016-09-29 17:11:04,2016-09-29 17:12:00,rpi-29
76177,15,2016-09-29 17:12:05,2016-09-29 17:12:05,rpi-16
76178,25,2016-09-29 17:12:17,2016-09-29 17:12:17,rpi-09
76179,99,2016-09-29 17:12:17,2016-09-29 17:12:21,rpi-08
76180,62,2016-09-29 17:11:45,2016-09-29 17:12:32,rpi-13
76181,62,2016-09-29 17:12:17,2016-09-29 17:12:31,rpi-28
76182,62,2016-09-29 17:11:15,2016-09-29 17:12:27,rpi-08
76183,62,2016-09-29 17:11:12,2016-09-29 17:12:35,rpi-25
76184,89,2016-09-29 17:11:52,2016-09-29 17:12:36,rpi-25
76185,15,2016-09-29 17:12:36,2016-09-29 17:12:36,rpi-16
76186,62,2016-09-29 17:12:13,2016-09-29 17:12:42,rpi-27
76187,62,2016-09-29 17:11:46,2016-09-29 17:12:39,rpi-24
76188,62,2016-09-29 17:12:21,2016-09-29 17:12:36,rpi-26
76189,62,2016-09-29 17:09:05,2016-09-29 17:12:35,rpi-00
76190,62,2016-09-29 17:12:03,2016-09-29 17:12:52,rpi-23
76191,62,2016-09-29 17:12:16,2016-09-29 17:12:55,rpi-22
76192,8,2016-09-29 17:11:13,2016-09-29 17:12:59,rpi-10
76193,62,2016-09-29 17:13:08,2016-09-29 17:13:18,rpi-16
76194,37,2016-09-29 17:13:19,2016-09-29 17:13:19,rpi-01
76195,99,2016-09-29 17:13:24,2016-09-29 17:13:51,rpi-29
76196,37,2016-09-29 17:13:45,2016-09-29 17:13:45,rpi-01
76197,62,2016-09-29 17:12:51,2016-09-29 17:13:45,rpi-14
76198,100,2016-09-29 17:14:00,2016-09-29 17:14:00,rpi-02
76199,62,2016-09-29 17:13:01,2016-09-29 17:13:55,rpi-15
76200,62,2016-09-29 17:14:02,2016-09-29 17:14:20,rpi-18
76201,97,2016-09-29 17:14:29,2016-09-29 17:14:29,rpi-07
76202,86,2016-09-29 17:14:30,2016-09-29 17:14:30,rpi-26
76203,8,2016-09-29 17:14:22,2016-09-29 17:14:26,rpi-10
76204,15,2016-09-29 17:14:25,2016-09-29 17:14:25,rpi-16
76205,62,2016-09-29 17:14:11,2016-09-29 17:14:38,rpi-17
76206,97,2016-09-29 17:14:42,2016-09-29 17:14:42,rpi-05
76207,97,2016-09-29 17:11:05,2016-09-29 17:14:51,rpi-11
76208,97,2016-09-29 17:14:06,2016-09-29 17:14:45,rpi-10
76209,62,2016-09-29 17:14:18,2016-09-29 17:14:50,rpi-19
76210,86,2016-09-29 17:14:40,2016-09-29 17:15:11,rpi-02
76211,86,2016-09-29 17:15:06,2016-09-29 17:15:06,rpi-15
76212,62,2016-09-29 17:14:02,2016-09-29 17:15:12,rpi-21
76213,97,2016-09-29 17:11:06,2016-09-29 17:15:10,rpi-14
76214,15,2016-09-29 17:14:55,2016-09-29 17:15:12,rpi-16
76215,86,2016-09-29 17:15:04,2016-09-29 17:15:05,rpi-16
76216,62,2016-09-29 17:14:22,2016-09-29 17:15:09,rpi-20
76217,97,2016-09-29 17:11:05,2016-09-29 17:15:06,rpi-12
76218,86,2016-09-29 17:14:34,2016-09-29 17:15:19,rpi-00
76219,99,2016-09-29 17:15:15,2016-09-29 17:15:15,rpi-25
76220,86,2016-09-29 17:14:34,2016-09-29 17:15:16,rpi-01
76221,89,2016-09-29 17:13:09,2016-09-29 17:15:21,rpi-08
76222,97,2016-09-29 17:14:50,2016-09-29 17:15:32,rpi-15
76223,62,2016-09-29 17:15:08,2016-09-29 17:15:24,rpi-06
76224,62,2016-09-29 17:14:36,2016-09-29 17:15:24,rpi-04
76225,62,2016-09-29 17:14:40,2016-09-29 17:15:25,rpi-03
76226,37,2016-09-29 17:15:10,2016-09-29 17:15:41,rpi-29
76227,99,2016-09-29 17:15:33,2016-09-29 17:15:33,rpi-29
76228,32,2016-09-29 17:11:03,2016-09-29 17:15:52,rpi-11
76229,25,2016-09-29 17:14:56,2016-09-29 17:15:44,rpi-09
76230,86,2016-09-29 17:14:56,2016-09-29 17:15:50,rpi-26
76231,86,2016-09-29 17:14:30,2016-09-29 17:16:11,rpi-22
76232,89,2016-09-29 17:07:07,2016-09-29 17:16:15,rpi-13
76233,86,2016-09-29 17:14:50,2016-09-29 17:16:19,rpi-27
76234,86,2016-09-29 17:14:51,2016-09-29 17:16:21,rpi-28
76235,86,2016-09-29 17:16:15,2016-09-29 17:16:18,rpi-02
76236,86,2016-09-29 17:16:14,2016-09-29 17:16:21,rpi-18
76237,99,2016-09-29 17:16:06,2016-09-29 17:16:21,rpi-08
76238,32,2016-09-29 17:16:09,2016-09-29 17:16:20,rpi-10
76239,86,2016-09-29 17:14:31,2016-09-29 17:16:24,rpi-23
76240,86,2016-09-29 17:14:34,2016-09-29 17:16:22,rpi-24
76241,86,2016-09-29 17:16:07,2016-09-29 17:16:24,rpi-00
76242,32,2016-09-29 17:15:38,2016-09-29 17:16:29,rpi-07
76243,86,2016-09-29 17:16:04,2016-09-29 17:16:24,rpi-25
76244,99,2016-09-29 17:16:19,2016-09-29 17:16:24,rpi-25
76245,97,2016-09-29 17:16:04,2016-09-29 17:16:28,rpi-02
76246,86,2016-09-29 17:16:06,2016-09-29 17:16:23,rpi-01
76247,32,2016-09-29 17:16:28,2016-09-29 17:16:32,rpi-03
76248,15,2016-09-29 17:16:34,2016-09-29 17:16:34,rpi-16
76249,7,2016-09-29 17:16:42,2016-09-29 17:16:43,rpi-15
76250,93,2016-09-29 17:15:54,2016-09-29 17:16:47,rpi-21
76251,7,2016-09-29 17:16:57,2016-09-29 17:16:58,rpi-02
76252,32,2016-09-29 17:17:11,2016-09-29 17:17:11,rpi-03
76253,8,2016-09-29 17:17:20,2016-09-29 17:17:40,rpi-10
76254,99,2016-09-29 17:17:17,2016-09-29 17:17:41,rpi-08
76255,7,2016-09-29 17:17:44,2016-09-29 17:17:52,rpi-22
76256,62,2016-09-29 17:17:48,2016-09-29 17:18:01,rpi-21
76257,89,2016-09-29 17:17:38,2016-09-29 17:17:56,rpi-29
76258,97,2016-09-29 17:17:34,2016-09-29 17:17:56,rpi-01
76259,62,2016-09-29 17:17:59,2016-09-29 17:17:59,rpi-19
76260,62,2016-09-29 17:17:54,2016-09-29 17:17:55,rpi-04
76261,62,2016-09-29 17:17:53,2016-09-29 17:17:58,rpi-03
76262,89,2016-09-29 17:18:08,2016-09-29 17:18:12,rpi-25
76263,99,2016-09-29 17:17:35,2016-09-29 17:18:18,rpi-25
76264,25,2016-09-29 17:16:11,2016-09-29 17:18:37,rpi-14
76265,62,2016-09-29 17:18:05,2016-09-29 17:18:47,rpi-02
76266,25,2016-09-29 17:17:25,2016-09-29 17:18:50,rpi-09
76267,15,2016-09-29 17:18:11,2016-09-29 17:18:54,rpi-16
76268,62,2016-09-29 17:18:07,2016-09-29 17:19:10,rpi-24
76269,62,2016-09-29 17:18:49,2016-09-29 17:19:06,rpi-28
76270,62,2016-09-29 17:18:00,2016-09-29 17:18:46,rpi-00
76271,7,2016-09-29 17:17:05,2016-09-29 17:19:12,rpi-26
76272,62,2016-09-29 17:18:49,2016-09-29 17:19:12,rpi-26
76273,99,2016-09-29 17:17:17,2016-09-29 17:19:10,rpi-13
76274,62,2016-09-29 17:19:04,2016-09-29 17:19:07,rpi-25
76275,89,2016-09-29 17:19:12,2016-09-29 17:19:17,rpi-08
76276,93,2016-09-29 17:19:14,2016-09-29 17:19:14,rpi-06
76277,62,2016-09-29 17:18:42,2016-09-29 17:19:17,rpi-27
76278,62,2016-09-29 17:18:13,2016-09-29 17:19:22,rpi-23
76279,62,2016-09-29 17:19:06,2016-09-29 17:19:26,rpi-22
76280,32,2016-09-29 17:19:26,2016-09-29 17:19:26,rpi-09
76281,97,2016-09-29 17:17:06,2016-09-29 17:19:28,rpi-23
76282,15,2016-09-29 17:19:38,2016-09-29 17:19:38,rpi-16
76283,32,2016-09-29 17:19:18,2016-09-29 17:19:33,rpi-21
76284,32,2016-09-29 17:19:11,2016-09-29 17:19:36,rpi-07
76285,93,2016-09-29 17:16:08,2016-09-29 17:19:41,rpi-05
76286,99,2016-09-29 17:19:49,2016-09-29 17:19:59,rpi-08
76287,89,2016-09-29 17:19:59,2016-09-29 17:19:59,rpi-08
76288,25,2016-09-29 17:19:43,2016-09-29 17:19:52,rpi-15
76289,8,2016-09-29 17:19:06,2016-09-29 17:20:09,rpi-10
76290,32,2016-09-29 17:16:24,2016-09-29 17:20:21,rpi-06
76291,62,2016-09-29 17:20:05,2016-09-29 17:20:14,rpi-14
76292,69,2016-09-29 17:20:11,2016-09-29 17:20:21,rpi-02
76293,93,2016-09-29 17:19:07,2016-09-29 17:20:16,rpi-03
76294,32,2016-09-29 17:20:19,2016-09-29 17:20:19,rpi-18
76295,32,2016-09-29 17:16:32,2016-09-29 17:20:13,rpi-04
76296,69,2016-09-29 17:20:05,2016-09-29 17:20:29,rpi-01
76297,69,2016-09-29 17:20:19,2016-09-29 17:20:26,rpi-22
76298,15,2016-09-29 17:20:17,2016-09-29 17:20:26,rpi-09
76299,69,2016-09-29 17:20:10,2016-09-29 17:20:24,rpi-18
76300,62,2016-09-29 17:19:47,2016-09-29 17:19:48,rpi-12
76301,69,2016-09-29 17:20:07,2016-09-29 17:20:37,rpi-26
76302,7,2016-09-29 17:17:07,2016-09-29 17:20:37,rpi-27
76303,89,2016-09-29 17:17:05,2016-09-29 17:20:52,rpi-24
76304,62,2016-09-29 17:19:34,2016-09-29 17:20:44,rpi-15
76305,62,2016-09-29 17:21:02,2016-09-29 17:21:02,rpi-17
76306,69,2016-09-29 17:21:07,2016-09-29 17:21:07,rpi-01
76307,15,2016-09-29 17:21:20,2016-09-29 17:21:20,rpi-16
76308,62,2016-09-29 17:21:13,2016-09-29 17:21:19,rpi-19
76309,62,2016-09-29 17:20:36,2016-09-29 17:21:25,rpi-21
76310,62,2016-09-29 17:20:59,2016-09-29 17:21:28,rpi-18
76311,7,2016-09-29 17:21:40,2016-09-29 17:21:40,rpi-22
76312,93,2016-09-29 17:21:33,2016-09-29 17:21:42,rpi-05
76313,89,2016-09-29 17:21:39,2016-09-29 17:21:39,rpi-13
76314,89,2016-09-29 17:21:16,2016-09-29 17:21:38,rpi-29
76315,32,2016-09-29 17:21:11,2016-09-29 17:21:50,rpi-10
76316,99,2016-09-29 17:21:56,2016-09-29 17:21:56,rpi-08
76317,98,2016-09-29 17:17:50,2016-09-29 17:22:00,rpi-11
76318,89,2016-09-29 17:22:02,2016-09-29 17:22:02,rpi-25
76319,25,2016-09-29 17:21:52,2016-09-29 17:22:09,rpi-00
76320,15,2016-09-29 17:21:42,2016-09-29 17:22:04,rpi-16
76321,7,2016-09-29 17:22:03,2016-09-29 17:22:03,rpi-22
76322,97,2016-09-29 17:19:44,2016-09-29 17:22:15,rpi-01
76323,98,2016-09-29 17:22:06,2016-09-29 17:22:19,rpi-15
76324,98,2016-09-29 17:17:51,2016-09-29 17:22:18,rpi-12
76325,62,2016-09-29 17:22:14,2016-09-29 17:22:15,rpi-19
76326,69,2016-09-29 17:22:10,2016-09-29 17:22:29,rpi-24
76327,98,2016-09-29 17:21:59,2016-09-29 17:22:31,rpi-14
76328,93,2016-09-29 17:22:14,2016-09-29 17:22:29,rpi-05
76329,98,2016-09-29 17:22:31,2016-09-29 17:22:39,rpi-23
76330,62,2016-09-29 17:22:30,2016-09-29 17:22:38,rpi-04
76331,73,2016-09-29 17:21:14,2016-09-29 17:22:48,rpi-14
76332,15,2016-09-29 17:22:43,2016-09-29 17:22:51,rpi-16
76333,25,2016-09-29 17:21:49,2016-09-29 17:22:52,rpi-19
76334,25,2016-09-29 17:21:52,2016-09-29 17:22:56,rpi-17
76335,93,2016-09-29 17:22:59,2016-09-29 17:22:59,rpi-05
76336,97,2016-09-29 17:22:04,2016-09-29 17:23:18,rpi-26
76337,98,2016-09-29 17:23:17,2016-09-29 17:23:17,rpi-22
76338,97,2016-09-29 17:23:40,2016-09-29 17:23:40,rpi-01
76339,37,2016-09-29 17:23:32,2016-09-29 17:23:40,rpi-29
76340,89,2016-09-29 17:21:29,2016-09-29 17:23:35,rpi-08
76341,99,2016-09-29 17:23:27,2016-09-29 17:23:40,rpi-02
76342,99,2016-09-29 17:23:43,2016-09-29 17:23:43,rpi-16
76343,7,2016-09-29 17:23:46,2016-09-29 17:23:46,rpi-22
76344,89,2016-09-29 17:24:02,2016-09-29 17:24:12,rpi-25
76345,37,2016-09-29 17:24:07,2016-09-29 17:24:07,rpi-29
76346,32,2016-09-29 17:23:14,2016-09-29 17:24:07,rpi-10
76347,93,2016-09-29 17:23:49,2016-09-29 17:24:11,rpi-03
76348,69,2016-09-29 17:24:17,2016-09-29 17:24:17,rpi-23
76349,15,2016-09-29 17:24:14,2016-09-29 17:24:14,rpi-16
76350,100,2016-09-29 17:21:16,2016-09-29 17:24:20,rpi-02
76351,97,2016-09-29 17:17:09,2016-09-29 17:24:29,rpi-28
76352,89,2016-09-29 17:24:04,2016-09-29 17:24:35,rpi-29
76353,97,2016-09-29 17:24:12,2016-09-29 17:24:41,rpi-26
76354,93,2016-09-29 17:23:24,2016-09-29 17:24:54,rpi-05
76355,25,2016-09-29 17:24:30,2016-09-29 17:25:06,rpi-19
76356,25,2016-09-29 17:24:03,2016-09-29 17:25:06,rpi-17
76357,89,2016-09-29 17:24:37,2016-09-29 17:24:59,rpi-25
76358,37,2016-09-29 17:25:10,2016-09-29 17:25:18,rpi-29
76359,97,2016-09-29 17:22:16,2016-09-29 17:25:17,rpi-27
76360,25,2016-09-29 17:23:59,2016-09-29 17:25:22,rpi-12
76361,89,2016-09-29 17:25:10,2016-09-29 17:25:23,rpi-29
76362,15,2016-09-29 17:25:23,2016-09-29 17:25:27,rpi-16
76363,89,2016-09-29 17:25:31,2016-09-29 17:25:31,rpi-08
76364,93,2016-09-29 17:25:04,2016-09-29 17:25:26,rpi-03
76365,62,2016-09-29 17:25:39,2016-09-29 17:25:39,rpi-17
76366,62,2016-09-29 17:25:38,2016-09-29 17:25:40,rpi-18
76367,69,2016-09-29 17:25:30,2016-09-29 17:25:36,rpi-01
76368,62,2016-09-29 17:24:05,2016-09-29 17:25:50,rpi-19
76369,25,2016-09-29 17:22:04,2016-09-29 17:25:47,rpi-18
76370,69,2016-09-29 17:25:18,2016-09-29 17:25:51,rpi-23
76371,93,2016-09-29 17:25:23,2016-09-29 17:25:48,rpi-05
76372,89,2016-09-29 17:25:58,2016-09-29 17:25:58,rpi-08
76373,15,2016-09-29 17:26:01,2016-09-29 17:26:01,rpi-16
76374,69,2016-09-29 17:25:13,2016-09-29 17:26:02,rpi-22
76375,25,2016-09-29 17:21:06,2016-09-29 17:26:02,rpi-09
76376,93,2016-09-29 17:13:04,2016-09-29 17:25:55,rpi-04
76377,25,2016-09-29 17:25:46,2016-09-29 17:26:00,rpi-12
76378,89,2016-09-29 17:25:32,2016-09-29 17:26:02,rpi-25
76379,25,2016-09-29 17:25:05,2016-09-29 17:26:05,rpi-10
